review,sentiment
Selbekk skriver seg selv inn i historien .,0
"Han gir en rask og spennende innføring i Kroll-slektslinjen , der bestefar kjempet for Wermacht og mor havnet i Norge etter at hennes familie flyktet fra DDR .",0
Vi er kjapt på plass i avislokalet hvor beslutningen om å trykke en faksimile av de omstridte muhammedkarikaturene tas .,0
Fryktens makt handler om hvordan det er å få livet snudd på hodet på grunn av drapstrusler .,0
Om å leve med politibeskyttelse og bli nektet adgang på restauranter fordi man rett og slett er en for kontroversiell gjest .,0
Det er også et bittert oppgjør med alle som lot være å støtte opp om demokratiets fremste verdi da det stormet som verst .,0
"Særlig er det venstresida , med Støre og Stoltenbergs beklagelse og relativisering overfor den arabiske verden som får gjennomgå .",0
Her viser Selbekk ingen nåde .,0
"Selbekk skriver med et muntlig preg , så muntlig at man hele tiden hører den hese trønderstemmen hans inni hodet .",0
Det er et smart grep av forfatteren som jo representerer det frittalende .,0
"Tidvis blir det likevel litt for muntlig , som når legen ber Selbekk trekke seg tilbake etter et panikkanfall :",1
"« Han hadde sikkert rett , den godeste medisinmannen . »",0
I personlig form har Selbekk skrevet et veloverveid forsvar for ytringsfriheten .,0
Og han overbeviser .,0
"Trusler , vold og drap kan ikke være med i kalkylen når man skal bestemme seg for å ytre eller ikke ytre , å trykke eller ikke trykke .",0
"Er du ikke sikker , bør du enten lese politisk filosofi , eller ta en titt på boka til den solbrune avisredaktøren fra Meråker .",0
Deborah Harry :,0
« Necessary Evil »,0
( Eleven Seven Music ) GENRE :,0
POP,0
Gjør ikke ære på gammel storhet .,1
Det er snart 30 år siden Deborah Harry hadde sitt internasjonale gjennombrudd som sanger i gruppa Blondie .,0
"Nå er hun 62 år , men « Debbie » holder stand , på et vis .",0
« Necessary Evil » viser at Deborah Harry forsøker så godt hun kan å ikke fremstå som New York-rockens bestemor .,0
"De som fortsatt husker helium-vokalen på hitlåten « Heart Of Glass » fra 1978 , bør forberede seg på en litt mer moden stemmeprakt i 2007 .",1
Musikalsk er dette tynne saker .,1
Med bonusspor er dette albumet 17 låter langt .,0
Mange gullkorn vil du ikke finne .,1
"Det handler om enkel rock og pop av det lett elektroniske slaget , men magien er fullstendig fraværende .",1
Blondie er valgt inn i The Rock and Roll Hall of Fame .,0
Med « Necessary Evil » gjør Deborah Harry definitivt ikke ære på utmerkelsen .,1
ANBEFALTE KJØP :,0
"Egentlig ingen , men forsøk « School Of Scandal » .",0
ESPEN A. HANSEN,0
Mangler nerve,1
DVD-anmeldelse :,0
"Staffasjen er det ingenting å si på : Scenografi , kostymer og musikk , ja til og med Catherine Zeta-Jones ' Edinburgh-dialekt er uovertruffen .",0
Men den dramatiske nerven er for lite til stede i periodedramaet om utbryterkongen Houdinis siste dager og damen som trodde hun kunne lure han .,1
"Filmen står lenge på stedet hvil og blir aldri en thriller som coveret lover , selv om den altså er flott å se på .",1
"« Death Defying Acts » ender den opp som en litt blekere fetter av to andre "" tryllefilmer "" fra de siste årene , « Illusjonisten » og « The Prestige » .",1
Trailere .,0
ØYSTEIN DAVID JOHANSEN,0
Filmanmeldelse :,0
« Svenskjævel »,0
GØTEBORG ( VG ),0
Vi kaller dem « partysvensker » .,0
I virkeligheten er de Norges nye arbeidende underklasse .,0
Sverige / Norge .,0
Regi : Ronnie Sandahl .,0
MED :,0
"Bianca Kronlöf , Henrik Rafaelsen , Mona-Cecilie Kristiansen , Naomi Emilie Christensen Beck , Petronella Barker , Kyrre Hellum , Ane Ryg .",0
"Slik er det i alle fall ifølge den første filmen fra svenskemiljøet i Oslo , « Svenskjævel » .",0
Filmen hadde Norden-premiere her under Göteborg Internasjonale Filmfestival i kveld .,0
Vi snakker selvfølgelig om de tusenvis av svenske ungdommene som for tiden ikke kan få arbeid – eller bare dårlig betalt arbeid – i sitt hjemland .,0
"I stedet drar de over grensen til Oslo eller andre norske byer for å jobbe som serveringspersonale , i butikker , som hushjelper eller i andre serviceyrker .",0
"Filmen er en svensk / norsk co-produksjon , med svesk regissør i Ronnie Sandahl og hovedrolle i Bianca Kronlöf .",0
Øvrig skuespillere er i hovedsak norske .,0
"Kronlöfs « Dino » er en svensk 25 år gammel tjej , som får en slags huspost i en norsk enebolig-familie , der far driver sushirestaurant og er alene i Norge med to døtre , mens mor jobber i Afrika i byggebransjen .",0
"Dino bor i et svensk kollektiv like trangbodd og improvisert og uryddig som man kjenner fra tidligere tiders arbeidsinnvandringsperioder i Norge , eksempelvis da de første pakistanske menn kom til oss på slutten av - 60-tallet og begynnelsen av - 70-tallet .",1
Uverdig ?,0
"Vel , i alle fall periodevis vanskelig for dem det gjelder .",0
"Og det blir faktisk også et klassespørsmål , der filmens rike nordmenn nokså ubetenksomt arrogant omtaler og forholder seg til sine svenske tjenere .",1
Dino har sine problemer .,0
Men til tross for sviktende selvtillit er hun tøff og initiativrik .,0
Dessuten høster hun premiere-salens villeste jubel – besatt til siste sete av filminteresserte svensker – da hun i en selskapsscene sammen med lett beduggede nordmenn blir utspurt om hvordan svenskene egentlig ser på oss nordmenn :,0
"– Som våre utviklingshemmede fettere , som har vunnet i Lotto !",0
« Svenskjævel » er en god film med nokså alvorlige og dramatiske undertoner – før den ender i ganske så kløktig feelgood .,0
Filmens lille problem er at den gjerne vil inneholde litt for mye ; et par sidespor gir litt mer forvirring enn de gir rikdom til fortellingen .,1
Og enkeltelementer virker smått konstruert og hakker opp filmens flyt .,1
"Kronlöf er meget god som såret , stolt , omsorgsfull og initiativrik ung kvinne .",0
"To norske barn oppi det hele , Mona-Cecilie Kristiansen og Naomi Emilie Christensen Beck , leverer imponerende prikkfritt .",0
Mens Henrik Rafaelsen befinner seg stødig i en rolle vi har sett ham før :,0
"Den takbare , men veike og konfliktsky mannen .",1
"« Svenskjævel » har vunnet en rekke priser under ulike , noe mindre internasjonale filmfestivaler gjennom høsten .",0
Det store norske publikum vil møte den etter norsk kinopremiere 13. mars .,0
Å lytte mellom lydene,0
Engelske James Blake debuterer med et komplekst og egenrådig album der stor skjønnhet bor i begrensningene .,0
"23 år gamle James Blake kom fra venstre og satte sitt umiskjennelige preg på den britiske popvirkeligheten i 2010 , med tre rikt sammensatte EPer og en slående intim versjon av Feists "" Limit To Your Love "" som de tyngstveiende årsakene til jubelbruset som har skylt over ham , inkludert fra Lydverkets eget kontorlandskap .",0
Er det mulig å leve opp til sånt ?,0
"Svaret er , i det store og det hele , et rungende ja .",0
"Med hørbar bakgrunn som musikkstudent , betydelig fingerspissfølelse som produsent og impulser som strekker seg fra pianojazz og klassisk musikk til soul og dubstep , ligger svært mye av Blakes appell i hvor sømløst han lapper sammen tilsynelatende inkompatible uttrykk , etter først å ha hogd dem i fillebiter med nifs presisjon .",0
"Tvillingsporene "" Unluck "" og "" The Wilhelm Scream "" , som sparker i gang ballet på like deler mjukt og myndig vis , er to slående eksempler på hvor mye et lydbilde kan romme i kraft av nettopp sin egen begrensning , der en løsrevet vokalklynge eller et hjemsøkt skarptrommeslag kan lodde nærmest uutholdelige emosjonelle dyp .",0
"Forestill deg D'Angelo oppvokst i London på nittitallet , og ...",0
"Vel , du er fortsatt ikke i nærheten .",0
""" Limit To Your Love "" fungerer som forventet enda bedre i albumkontekst enn på egenhånd , men flere av låtene som omgir den vil garantert skremme vannet av de som har forvekslet Blake med mer vokalsentriske størrelser som Antony Hegarty .",1
"På det avsluttende trespannet "" To Care ( Like You ) "" , "" Why Don´t You Call Me "" og "" I Mind "" truer skillet mellom organiske og elektroniske elementer kontinuerlig med å bryte sammen , og vokallinjer , instrumentering og melodi krenger mot hverandre i grenselandet mellom eufori og sjøsyke .",0
"James Blake vil med andre ord neppe gjøre opphavsmannen til allemannseie ; til det låter den for strengt og egenrådig , for ikke å si fremmedartet .",1
"Men den kan kjapt ende opp som en Voodoo oppdatert for en generasjon briter flasket opp på dubstep , og det er pinadø ikke den verste skjebnen en plate kan lide .",0
Utro på Trinidad,0
"« Limbo » er en uvant og solid norsk film , men det er svensken som gjør sterkest inntrykk .",0
|| |,0
FILM :,0
Limbo er en « dans » som oppsto på Trinidad ( du bøyer deg bakover og går under en list ) .,0
I Dantes « Den guddommelige komedie » er Limbo Helvetes første sirkel .,0
"Sonia ( Line Verndal ) prøver å leve i limbo , men får det ikke til .",0
"Året er 1973 , Sonia Moe tar med seg barna på seks og ni til Trinidad , der ektemannen , oljeingeniøren Jo ( Henrik Rafaelsen ) , allerede har bodd et halvt år .",0
"Det er mulig Sonia kunne tatt overgangen fra norsk virkelighet til tropisk overklasse på strak arm , men det får vi aldri vite , siden Jo har vært utro .",0
"En klassisk historie som kunne foregått hvor som helst , men Sonia er på et fremmed sted med få holdepunkter og livet hennes rakner i sømmene .",0
Samtidsstøy,0
"Dette er Maria Sødahls ( f . 1965 ) første spillefilm etter flere prisbelønte kortfilmer , blant annet .",0
Hun har også skrevet manus og historien er fortalt med stø hånd .,0
Hvorfor Trinidad ?,0
"Fordi Sødahl tilbrakte sitt første skoleår der , tidlig på 70-tallet .",0
"Og for , som hun uttaler til Rushprint , å fjerne « samtidsstøyen » .",0
Sødahl er ikke opptatt av situasjonen på Trinidad .,0
"Det ymtes om nasjonalisering av oljeindustrien , men historien forgår innenfor bobla av « expats » , rike hvitinger som lever i sine gettoer med tjenere og privatsjåfør .",0
Lena Endre,0
Selve plottet er som sagt enkelt :,0
"Gubben har hatt et forhold til en annen kvinne , så hva gjør Sonia ?",0
"Inn fra venstre kommer en advarsel , i form av Charlotte ( Lena Endre ) , som er gift med Jos kollega og venn Daniel ( Bryan Brown ) .",0
Charlotte skjuler sin tristhet bak en gin-tonic og forsøker å innvie Sonia i det kunstige rikmannslivet .,0
"Det er laget mange filmer om dekadente expats , men ikke på norsk .",0
"« Limbo » er et kammerdrama , fortalt med ømhet og aldri kjedelig .",0
Men jeg blir heller aldri mer enn passelig grepet av Sonias situasjon .,1
En ubalanse i filmen er at Lena Endre i birollen framstår som en mer intens og fascinerende figur enn Sonia .,1
"Regissør Sødahl har lokket fram gode rolleprestasjoner over hele fjøla , men den mangetydige og glødende Lena Endre stikker seg altså ut .",0
"Hvis man derimot lar seg forføre av Verndal , slik halve Norge opplevde i « Himmelblå » , blir « Limbo » en stor kinoopplevelse .",0
« En gyllen halvannen time »,0
Når Helene Bøksle synger er det fra hjertet .,0
Publikum lytter stille – og det blir sanger til hjertet .,0
"Slik opplevde jeg det i domkirken i går kveld , og det ble som Helene Bøksle ønsket det i introduksjonen : « en gyllen halvannen time » .",0
Hun har som artist nådd dit at hun ikke behøver å vise seg fram .,0
"Hun har styrke nok i seg selv , trygghet i stemmen og ro på scenen til å konsentrere seg om å formidle .",0
Det gjør hun til gjengjeld overbevisende .,0
"Det er for så vidt lite originalt over programmet for denne juleturneen der hun opptrer sammen med Sindre Hotvedt som pianist og arrangør , Markus Lillehaug Johnsen på gitar og Marie Forr Klåpbakken på fiolin og vokal .",1
Ikke for det – det originale ligger faktisk i den enkle måten det meste gjøres på .,0
"Her er det ikke behov for den store svulstighet , det overveldende tonebrus eller det ekstravagante .",0
Oftere er arrangementene svært nøkterne .,0
"Lange passasjer synges med bare en gjentatt figur i piano eller gitar , eller for den saks skyld i fiolinen som i slike øyeblikk får lov å være fele – om man forstår .",0
"Antakelig er denne sansen for det enkle utviklet i samarbeidet mellom Hotvedt og Bøksle , et samarbeid som nå har vart i hele ti år , nok til å lære hverandres musikalske smak og kvaliteter å kjenne .",0
"Konsekvensen er at tekstene får lov å stå frem i all sin prakt , og det er jo også noen praktfulle salmer hun velger ut :",0
"Mitt hjerte alltid vanker , Å kom alle sjeler ( Adeste fideles ) , I denne søde juletid , Høyr kor englar syng i sky ( Hark , the Herald Angel sing ) , Det hev ei rose sprunge og Deilig er jorden – for å nevne de velkjente og tradisjonelle , for ikke å si tradisjonsrike , velprøvde og nærmest uslitelige julesangene .",0
I disse er Helene Bøksle så nær man kan komme en evangelist som vel mulig .,0
"Så fikk vi også en rekke nyere sanger , den gode vennskapsvisen « De dager som har vært , min venn » — sterkt inspirert av « Auld lang syne » og « Mitt land » av Rolf Løvland – her i duett med Espen Grjotheim som var spesiell gjest i Kristiansand i går .",0
"Sammen gjorde de også « Et juleeventyr » - av det mer muntre slag , « Gje meg handa di » , og ikke å forglemme en vakker islandsk ( eller var det færøysk ? ) sang som innledet det hele .",0
« Lys til nattsvart jord » og « Julen for meg » hører også til de vi kjenner fra Bøksles cd-utgivelser .,0
"Ny denne kvelden , andregansfremførelse , var Marie Klåpbakkens egen sang om hjemlengsel , « Følg meg heim » - vakkert fremført av låtskriveren selv .",0
Helene Bøksle ledet med varme og glede .,0
Hennes enkle sammenbindende fortelling er en fortelling til ettertanke .,0
"Hun maner til takknemlighet , til å se det store i det små og til å lete etter lyset i oss selv og i vår neste .",0
